2009-05-11,2,23,6,31,23,172
2008-10-13,2,2031,149,1,3,20
2008-04-16,2,29,204,0,17,264
2008-03-20,2,48,610,0.1,10,29
2010-09-11,2,59,93,1,6,89
2010-03-11,2,16,213,0,11,535
2010-07-21,2,22,259,0,9,427
2009-12-18,2,0,211,0,13,655
2009-05-09,2,14,116,1,19,437
2008-10-11,2,25,108,0,18,281
2008-10-11,2,192,45,14,0,51
2008-03-02,2,63,7.4,1.8,6.2,17
2010-06-16,2,54,7,7.4,5.4,8.6
2009-12-14,2,59,28,9,15,70
2009-12-14,2,160,90,27,5,17
2008-12-17,2,78,20,28,13,11
2009-07-15,2,35,6,482,26,3
2009-03-30,2,60,10,4,4,4
2010-07-19,2,95,10,39,11,0
2010-06-20,2,210,22,7,6,6
2009-08-17,2,120,25,40,8,1
2009-07-16,2,8,0,101,43,0
2010-09-15,2,57,24,30,27,2
2009-09-23,2,1,8,6,100,8
2010-07-18,2,50.35,65.6,1,99.1,21.1
2009-12-09,2,87.2,17.3,32.8,12.9,3.9
2010-06-18,2,25.4,55,10.5,77.8,8.7
2010-05-21,2,101.5,24.5,0,128.37,9
2010-08-19,2,34.76,5.52,10.4,5,2.1
2010-02-21,2,18.19,22,4,46.92,6.6
2010-09-16,2,0,224,0,45,0
2010-06-11,2,65,34,0,112,16
2010-11-04,2,60,5,29,6,1
2010-10-29,2,38,3,19.4,4.1,0
2010-10-28,2,253,21.5,72.4,16.1,5.9
2010-10-28,2,131,32,38.7,18.8,7.3
2010-05-19,2,116,20,54,27,7
2010-04-18,2,70,3.8,31.1,3.2,0.6
2010-09-18,2,48,610,0,10,29
2010-09-12,2,2031,149,0,3,20
2010-03-12,2,1,8,8,100,6
2009-09-23,2,21,75,24,126,0
2010-07-21,2,103,74,0,9,80
2010-01-14,2,66,60,0.1,7,2
2009-05-07,2,191,47,0.1,15,43
2009-04-15,2,10,24,0.1,24,372
2010-09-11,2,10,15,5,0,19.5
2010-03-12,2,12,23,9,0,98
2009-12-10,2,4,1,52,7,2
2008-09-09,2,20,80.2,0,68.6,24.6
2008-03-15,2,28.97,10.94,4.36,6.96,1.64
2007-09-06,2,15.9,55.98,0.21,137.25,22.33
2009-11-26,2,47.6,19.1,0.72,27,4.21
2009-05-28,2,2.4,119.7,0,20.2,21.9
2008-11-19,2,5.5,48.8,0.3,489.6,96.8
2008-05-16,2,2,2.1,1.6,0.7,0.5
2007-11-27,2,21,2,5.6,1.5,0.5
2007-05-08,2,1.6,1,1.6,0.9,0.1
2009-05-29,2,224,4.5,0,0,2
2008-11-10,2,65,20,0,5,10
2008-05-07,2,53,39,0,4.5,3
2007-11-24,2,219,44,0,3,3
2007-11-24,2,37,47,0,5.5,10
2007-05-12,2,48,40,0,0.5,11
2009-11-24,2,86,8,0,2.5,2.5
2009-05-12,2,50,3,0,0,1
2009-04-16,2,55,22,0,2.6,0.5
2008-12-17,2,78,66,0,2.6,62
2008-06-11,2,24.3,15.7,29.8,11.2,6.4
2007-12-17,2,21,75,0,126,24
2009-11-25,2,23,60,0.1,56.9,18.6
2009-04-14,2,34,18.9,5.6,9.4,3.7
2009-08-26,2,66,60,0,7,2
2008-04-15,3,2177,1049,705,440,207
2001-09-26,3,1790,580,619,336,321
2008-02-04,3,1570,1110,1830,1780,175
2008-01-23,3,949,557,834,609,551
2010-09-10,3,1115,375,977,899,591
2007-02-05,3,205,370,26,805,535
2010-09-16,3,448,93,7,637,145
2010-09-18,3,2850,1115,3675,1987,138
2009-10-06,3,1770,554.2,885.7,1066.7,145.2
2002-04-08,3,305,100,33,161,541
1982-09-18,3,543,120,41,411,1880
2008-02-18,3,1230,163,27,233,692
2003-09-28,3,6870,1028,79,900,5500
1992-01-05,3,10092,5399,530,6500,37565
1996-02-01,3,4230,690,5,196,1180
2010-09-21,3,7600,1230,318,836,1560
2010-09-20,3,6454,2313,121,2159,6432
2010-12-16,3,2177,1049,207,440,705
2008-09-08,3,1790,580,321,336,619
2010-06-16,3,1900,285,31,957,7730
2007-01-10,3,2850,1115,138,1987,3675
1992-12-14,3,545,130,16,153,239
1995-03-13,3,7150,1440,97,1210,1760
1996-05-16,3,620,325,38,181,244
1999-06-25,3,755,229,32,404,460
2007-06-15,3,13500,6110,212,4510,4040
2009-05-21,3,1570,1110,175,1780,1830
2009-04-14,3,3090,5020,323,3800,2540
2008-08-13,3,1820,405,35,365,634
2008-02-12,3,535,160,16,305,680
2007-08-16,3,1084,188,8,166,769
2007-02-28,3,7940,2000,355,3120,5390
2010-11-17,3,305,100,541,161,33
2010-05-24,3,1230,163,692,233,27
2009-11-14,3,4230,690,1180,196,5
2009-05-02,3,217,286,884,458,14
2008-10-14,3,441,207,261,224,43
2008-04-08,3,176,205.9,68.7,75.7,47.7
2007-10-12,3,545,130,239,153,16
2007-04-15,3,755,229,460,404,32
2009-11-13,3,1820,405,634,365,35
2009-05-02,3,260,215,277,334,35
2008-08-09,3,1500,395,323,395,28
2008-04-08,3,3700,1690,3270,2810,128
2010-09-20,3,2770,660,763,712,54
2010-03-17,3,1170,255,325,312,18
2009-09-24,3,5100,1430,1010,1140,1
2009-03-23,3,535,160,680,305,16
2009-11-25,3,530,345,250,266,85
2009-05-30,3,590,1500,2300,1200,68
2008-06-02,3,99,170,190,200,20
2007-12-08,3,1900,530,434,383,35
2009-09-22,3,245,120,167,131,18
2009-03-23,3,810,580,490,570,111
2008-09-09,3,5000,1200,1100,1000,83
2008-03-15,3,512,364,820,656,33
2007-09-06,3,455,112,206,153,13
2007-03-22,3,761,134,272,228,12
2010-11-17,3,504,142,389,228,14
2010-05-30,3,941,192,771,352,20
2007-11-26,3,3389,589,3984,726,92
2007-05-18,3,1381,550,436,434,28
2009-09-19,3,338,168,364,247,20
2009-02-10,3,597,405,1982,768,50
2008-05-16,3,45,431,210,2,517
2007-11-21,3,125,390,202,0.69,497
2007-11-21,3,620,325,244,181,38
2007-05-14,3,5100,1430,1010,1140,0
2010-09-11,3,1084,188,769,166,8
2010-03-13,3,150,130,30,55,9
2009-09-15,3,420,250,800,530,41
2009-04-04,3,310,230,760,610,54
2009-03-09,3,800,160,600,260,23
2008-08-14,3,810,280,490,570,111
2008-02-16,3,1570,735,1740,1330,87
2007-02-10,3,5760,540,2760,1000,40.5
2010-05-30,3,2240,157,45,45,90
2009-12-11,3,645,86,13,110,317
2009-11-29,3,650,81,170,51,270
2009-05-10,3,385,60,8,53,159
2008-06-13,3,595,80,9,89,244
2007-12-15,3,1330,10,20,66,182
2010-09-11,3,1000,500,1,400,500
2010-03-13,3,440,89,19,304,757
2009-09-15,3,210,43,12,102,187
2009-03-09,3,7020,1850,0,2960,4410
2008-08-14,3,5100,1430,0,1140,1010
2008-02-16,3,150,130,9,55,30
2009-08-25,3,645,86,317,110,13
2009-01-28,3,1330,10,182,66,20
2008-07-26,3,595,80,244,89,9
2008-01-17,3,385,60,159,53,8
2007-07-19,3,206,42,221,82,16
2007-01-16,3,193,48,66,154,22
2009-10-17,3,440,89,757,304,19
2009-04-27,3,120,31,94,66,1
2008-01-04,3,220,77,240,170,22
2007-07-13,3,305,85,130,197,25
2007-07-13,3,110,62,250,140,90
2007-01-09,3,196,64,365,96,8
2010-11-19,3,288,72,218,138,8
2010-05-20,3,65,26.1,10.1,57.8,41.6
2008-10-09,3,64,22,20.7,95.1,51.7
2008-04-18,3,65,150,45,0,54
2010-11-20,3,3930,2397,0,0,157
2010-05-15,3,210,43,187,102,12
2009-11-27,3,120,31,94,66,0
2009-05-29,3,137,67,104,53,7
2007-11-28,3,40,102.6,0.2,183.3,32.3
2007-05-14,3,1600,3600,0,14,670
2008-12-12,3,1950,123,2,2,38
2008-06-13,3,390,62.6,133.6,65.3,12.8
2010-09-18,3,3930,2397,157,0,0
2010-03-11,3,37800,1740,249,8,8
2009-09-21,3,8266,1061,22,0,0
2009-03-05,3,9340,995,60,6,7
2008-08-05,3,36036,4704,554,5,10
2008-02-09,3,33046,619,58,2,0
2007-08-16,3,40280,1069,1060,1,1
2007-02-17,3,26788,18342,2111,27,0
2010-09-14,3,35,6,3,26,482
2010-03-15,3,137,67,7,53,104
2009-08-16,3,240,20,96,28,5
2009-01-17,3,56,61,31,32,75
2009-10-03,3,78,20,28,13,11
2009-03-14,3,95,10,39,11,0
2010-09-20,3,120,25,40,8,1
2010-03-16,3,127,24,81,32,0.0001
2010-05-25,3,154,11,3,8,14
2009-11-28,3,127,24,81,32,0
2009-05-29,3,75,15,26,14,7
2008-11-21,3,60,5,21,21,2
2008-05-13,3,90,28,32,31,8
2007-11-21,3,57,4,15,31,3
2009-05-07,3,991,126,0,18,44
2008-10-23,3,22,187,0,17,745
2008-04-30,3,33,106,0,30,164
2007-11-24,3,22,202,0,3,386
2007-11-24,3,8,4,2,45,0
2007-05-06,3,21,29,62,49,3
2010-06-30,3,49,1,3,3,0
2009-12-15,3,49,41.6,25.1,15.7,124
2009-06-05,3,41.3,6.8,40.4,8.15,4.6
2008-11-22,3,4,70.7,76,18.9,211
2008-05-10,3,34,21,56,49,4
2007-11-29,3,462,212.4,0,0,31.6
2009-09-21,3,2240,168,0,0,25
2009-03-08,3,73,8,12,2,4
2008-08-16,3,92600,10200,0,0,0
2008-02-25,3,78,20,11,13,28
2009-09-21,3,60,10,4,4,4
2009-03-08,3,210,22,6,6,7
2010-05-24,3,57,24,2,27,30
2009-11-25,3,120,31,0,66,94
2010-09-09,3,34,21,4,49,56
2010-03-12,3,2587,7.88,0,1.4,4.7
2009-09-22,3,160,10,1,1,3
2009-03-26,3,0,3,3,20,5
2008-09-04,3,5,100,0,10,127
2008-03-14,3,73,19,1,13,9
2007-09-06,3,21,7.6,4.7,26.73,96.3
2007-03-23,3,29,7.52,5.5,5.4,14.8
2009-05-27,3,6.3,7.87,6.97,11.1,3.03
2008-11-09,3,23.4,14.3,7.12,3.44,9.71
2008-05-05,3,15.2,2.4,4.8,27.2,4.5
2007-11-22,3,22,12,4.6,7.4,6.3
2008-08-15,3,13,3,6,3,1
2008-02-22,3,88,9,0,0,0
2007-08-16,3,95,10,0,11,39
2007-02-11,3,120,25,1,8,40
2010-09-18,3,8,0,0,43,101
2010-03-12,3,4,1,2,7,52
